cancion,verso,tweet
11,party party party party party party party party,
11,party party party party party party pa,
11,party party party party party party party party,
11,party party party party party party party party yeahyeahyeahyeah ey,
11,se miro al espejo wuh,
11,y vio que estaba buenota y vio que estaba buenota,
11,quiere perreo y coger una nota,
11,yo te azoto esa nalgota,
11,cuando tu quiera puesto pa tus bellaquera,
11,y perrearte lala noche entera,
11,solo abren la cartera,
11,nos fuimo sin que nadie viera,
11,baby que afrenta,
11,tu quiere con do y no se si va a aguantar ey,
11,tanto asiento que hay,
11,y encima de mi bicho e que te quiere sentar,
11,te tengo el toto sentimental uh,
11,el panty mojao,
11,la nota en alta no me ha bajao,
11,dice que esta soltera y todavia no se ha dejao,
11,y que se atreve con benito y con rauw jeje,
11,no me gusta sport me gusta por,
11,salimo de trigao no fuimo pa ocean park,
11,corriendo canam bebiendo champan,
11,manana te compro un deincan,
11,ey ey tu te mueve rico como la de e11even,
11,sabe que esta rica y se da guille porque puede,
11,yo estoy puesto y tu esta puesta y quien se atreve,
11,dime quien se atreve,
11,que en el hotel va a ser el after,
11,party party party party party ey ey ey party party party vamo pal after party,
11,party party party party party ey ey ey party party par vamo pal after party,
11,party party ey ey party party party party party party,
11,party party party party party ey ey ey party party party rarauw,
11,un bellaqueo bien nasty uhuh,
11,el culo real pero las teta son plastic ihih,
11,tiene un abdomen parece que hace fasting ey,
11,y ahora cuando se lo come se lo traga no lo mastic ey,
11,ahora es full ten cuarenta hora de sateo ah,
11,moviendo los four truck le gusta el maleanteo woh,
11,lo dejo atra a su ex le bajo el deo ey,
11,ella pide el zorro y el conejo en un perreo yah,
11,dime si tu quiere duro,
11,y de fugao nos perdimo en santurce ohoh,
11,la disco que apaguen las luce yeahyeah,
11,esa nalga son pa que las use yeahyeah,
11,dime le dejo que abusses,
11,tu me tiene en un bucle,
11,ante de que entre le escupe mami,
11,la puse a brincar y en la cama hicimo un yah,
11,party party party party party party party party,
11,party party party party party party pa,
11,party party party party party party party party ohohoh,
11,party party party party yeah party party party party,
11,jajajajai,
11,uy disfrutando la noche y muchas cosas bella,
11,todos son santos cuando hablan de los pecados ajenos,
11,uy jajajajaja,
11,ay ay la vida,
11,quien entiende estas cosas quien la entiende,
11,uy jajajaja,
12,ey ey,
12,ey ey,
12,me tienes el bicho ansioso hey ey,
12,quedate en cuatro que se ve precioso ey ey,
12,ese culito e un tramposo ey,
12,si abres una iglesia me hago religioso,
12,exquisito y delicioso me la como y ni reposo ey ey,
12,baby lo nuestro es amistoso ha,
12,pero si tu quieres cuando sea soy tu esposo,
12,okay okay si si sisi,
12,encima de mi fue que te conoci ey,
12,ey mami tu eres asi,
12,no te hagas yo tambien soy asi,
12,okay si si,
12,encima de mi fue que te conoci,
12,ey mami tu eres asi,
12,no te hagas yo tambien soy asi,
12,porque yo soy un cuero y tu tambien y tu tambien,
12,si el calor es de noventa el aguacero es de cien,
12,vamo a pasarla bien,
12,porque yo soy un cuero y tu tambien y tu tambien,
12,si el calor es de noventa el aguacero es de cien,
12,vamo a pasarla bien,
12,pero dale easy easy ey,
12,que sabes que soy piscis ey,
12,y enamorarme es bien facil ey,
12,pero olvidarme es dificil,
12,mami dale easy easy ey,
12,que sabes que soy piscis ja,
12,y enamorarme es bien facil ey,
12,pero olvidarme es dificil,
12,y nadie se ha enterado,
12,to los mensajes archivados,
12,la baby estudio psicologia,
12,y conmigo hizo el doctorado me tienes desquiciado,
12,ey tu me prendes como fosforo ey,
12,contigo hasta en los semaforos ey ey,
12,yo no se que opina el horoscopo no,
12,pero picheo en importele,
12,corriendo en canam esta encadena en la orilla,
12,voa buscarme novia pa que tu seas mi chilla ey,
12,te gusta ir a la milla ey,
12,baby usame decia,
12,si quieres madrugo pa hacertelo temprano,
12,en lo que acaba el verano,
12,tos dicen que ese culo lo hizo el cirujano,
12,y fue diosito con sus propias manos,
12,ey ey ey,https://twitter.com/_hamilton27/status/1523030316041965569
12,siempre te doy con los troyano ey ey,
12,si preguntan di que somos primos lejano,
12,jaja ey ey jaja ey,
12,tranquila no te voa decir te amo na na,
12,porque yo soy un cuero y tu tambien y tu tambien,
12,si el calor es de noventa el aguacero es de cien,
12,vamo a pasarla bien,
12,porque yo soy un cuero y tu tambien y tu tambien,
12,si el calor es de noventa el aguacero es de cien,
12,vamo a pasarla bien,
12,pero dale easy easy ey,
12,que sabes que soy piscis ey,
12,y enamorarme es bien facil ey,
12,pero olvidarme es dificil ey,
13,yeh yeh yeh yeh yeh yeh yeh,
13,eh eh eh eheheheh eh,
13,tu y yo yo y tu nos llevamos bien,
13,jaja jaja,
13,tu y yo yo y tu nos llevamos bien,
13,que lo que ja dame lu,
13,yo sigo tus pies,
13,a donde vayan te sigue la luna sigue la luna,
13,tu eres mi gyal ya,
13,como tu ninguna ey,
13,la noche esta buena,
13,que rico se pasa en quisqueya eh eh,
13,mi corazon es de arena pero tu tas dejando tus huellas eh eh,
13,cada vez que me miras si paras de mover la cadera eh eh,
13,esto aqui no termina nos fuimos en una en la noche entera eh eh,
13,y ensename a bailar mami yo no se no se,
13,pero ya estoy borracho y son las tres son las tres,
13,yo quiero ver contigo el amanecer,
13,tu y yo solito y el sol,
13,tu y yo solito y el sol ey,
13,si me dejas te hago todo lo que a ti te gusta a ti te gusta,
13,ey rompe to que yo pago esa vaina no me asusta no me asusta,
13,si tu te tardas te beso primero te beso primero,
13,portate mala dale ponte en cuero,
13,que nadie se va a enterar no no no pares de bailar eh eh,
13,nadie le va a llegar a lo de nosotros el tema es alla eh eh,
13,si tu te tardas te beso primero te beso primero,
13,portate mala dale ponte en cuero,
13,y ensename a bailar mami yo no se no se,
13,pero ya estoy borracho y son las tres son las tres,
13,yo quiero ver contigo el amanecer,
13,tu y yo solito y el sol,
13,tu y yo solito y el sol,
13,y ensename a bailar mami yo no se no se,
13,pero ya estoy borracho y son las tres son las tres,
13,yo quiero ver contigo el amanecer,
13,tu y yo solito y el sol,
13,tu y yo solito y el sol,
14,hace mucho tiempo no le hago caso al corazon,
14,y pasan los dia los mese pensando en to lo en to lo en to lo,
14,ha llegado el tiempo para usar la razon,
14,antes que sea tarde y sin querer me parta en dos parta en dos,
14,antes de que salga el sol pisa el acelerador,
14,aunque vaya sin freno y pierda el control,
14,nada mas seremos dos tu y yo acariciandonos,
14,en medio del tiempo sin decir adios,
14,y solo mirame con esos ojitos lindo,
14,que con eso yo tambien he vuеlto a nacer,
14,hace tiempo que no agarro a nadie de la mano,
14,hace tiempo que no envio buenos dias te amo,
14,pero tu me tienes enredao me envolvi,
14,iba por mi camino y me perdi ey ey,
14,mi mirada cambio cuando tus ojo vi tus ojo vi,
14,byebye a los culo ni me despedi,
14,yo no te busque no chocamo en el trayecto,
14,con tu alma en la calle conecto necto,
14,tranquila no tiene que ser perfecto no,
14,aqui no existe el pecado y equivocarse es bonito,
14,los errores son placeres igual que to tus besito,
14,y solo mirame con esos ojitos lindo,
14,que con eso yo tambien he vuelto a nacer,
14,y solo mirame con esos ojitos lindo,
14,que con eso yo tambien he vuelto a nacer,
14,tu y yo tu y yo tu y yo,
14,tu y yo tu y yo,
14,tu y yo tu y yo tu y yo,
14,tu y yo tu y yo,
14,tu y yo tu y yo,
14,tu y yo tu y yo,
14,yo no me dejo llevar de nadie,
14,yo solo me dejo llevar de tu sonrisa,
14,y del honor cerquita de tu boca,
14,si yo toy loco tu estas loquita,
14,pero baby como tu no hay otra no,
14,quiero regalarte girasole,
14,ir pa la playa y buscarte caracole,
14,cuando estoy contigo yo no miro el role,
14,vamo a a bailar doscienta cancione,
14,nadie me pone como tu me pone,
14,mmmmm mmmmmmmmmmm,
14,mmmmm mmmmmmmmmmm,
14,yo le hablo a dio y tu ere su respuesta,
14,aprendi que los momento lindo nunca cuestan,
14,como cuando me regalas tu mirada,
14,y el sol su puesta y el sol su puesta,
14,ey ey cuando estoy encima de ti de ti,
14,mami yo me olvido de to de to,
14,no hace falta nadie aqui,
14,solamente tu y yo,
14,antes de que salga el sol pisa el acelerador,
14,aunque vaya sin freno y pierda el control,
14,nada mas seremos dos tu y yo acariciandonos,
14,en medio del tiempo sin decir adios,
14,y solo mirame con esos ojitos lindo,
14,que con eso yo tambien he vuelto a nacer,
14,y solo mirame con esos ojitos lindo,
14,que con eso yo tambien he vuelto a nacer,
15,bad bunny baby,
15,eheh eheheh,
15,la vida es solo un momento,
15,y el dinero no compra el tiempo,
15,yo me acuerdo de tu talento,
15,te estoy buscando y no te encuentro ey ey ey,
15,dime que tengo que hacer huh,
15,a donde le tengo que caer,
15,pa pasar tres dia y dos noche en el 2016,
15,ey yo quiero darte por ley,
15,dime que tengo que hacer ey,
15,a donde le tengo que caer tuuh,
15,pa pasar tres dia y dos noche en el 2016,
15,ey yo quiero darte por ley,
15,quisiera darle replay escuchando views de drake,
15,el lean y el vape huh la gorra obey,
15,una noche en el mariott otra noche en el okay,
15,o en el parking de bk ey,
15,baby extrano los polvo al frente el parque ja,
15,que me muerda que me arune que me enmarque,
15,se acabaron los condone en el minimarket,
15,me fui acapella uy que dios nos guarde,
15,de madrugada en tu cuarto rulay que no me pille tu pai no,
15,me voa esconder en el closet en lo que se va tu mai huh,
15,baby tu ere un og crush desde que estaba en la high,
15,ahora no se na de ti desde que dijiste bye bye,
15,lo mejor que hiciste tu ni sabes lo peor lo peor ey ey ey,
15,la isuzu ahora e lamborghini dime si quiere una ride je,
15,dime que tengo que hacer,
15,a donde le tengo que caer dime,
15,pa pasar tres dia y dos noche en el 2016,
15,ey yo quiero darte por ley,
15,dime que tengo que hacer,
15,a donde le tengo que caer,
15,pa pasar tres dia y dos noche en el 2016,
15,ey antes de que yo fuera un rey,
15,ey llama cuando el se vaya,
15,si te ve conmigo por ley se desmaya huh,
15,que rico me lo mama nunca me lo guaya,
15,hoy tengo party en dizu manana en aljibe y me quedo por maya ey,
15,te voa dar con euforia tu ere mi zendaya rrra,
15,y yo me voa dar un shot por ti espero que estes bien,
15,yo he estao con mile y tu sigue en el top ten,
15,no me lo niegue baby que yo tambien eh eh no no no,
15,y yo me voa dar un shot por ti espero que estes bien,
15,yo he estao con mile y tu sigue en el top ten,
15,no me lo niegue yo se que yo tambien ey,
15,dime que tengo que hacer,
15,a donde le tengo que caer,
15,pa pasar tres dia y dos noche en el 2016,
16,con mucho carino para todos ustedes,
16,puerto rico eta bien cabron ey eta bien cabron,
16,de carolina salio el reggaeton y los hijo de p de guayamon tu sabe,
16,ey ey quiere montarse en la ola y no han ido al rincon,
16,un besito pa abuela en el balcon,
16,coreando todo lo hoyo en la ,
16,p fuckin r tierra de maelo y tego calderon,
16,y de  que fue campeon primero que lebron mm,
16,maldita sea otro apagon,
16,vamo pa lo bleacher a prender un blunt,
16,ante que a  le de un bofeton,
16,puerto rico eta bien cabron ey eta bien cabron,
16,puerto rico eta bien cabron ha ey ey,
16,pichea maldiva yo me quedo ,
16,sino me voy pa rd un saludo a mi vecino,
16,aqui el calor es diferente el sol es taino ey,
16,la capital del perreo ahora todo quieren ser latino no ey,
16,pero les falta sazon pa pedir reggaeton ey ey,
16,cuidao con mi corillo que somo un monton ey ey,
16,pero les falta sazon pa pedir reggaeton ey ey,
16,cuidao con mi corillo que somo un monton,
16,welcome to the calenton,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta me gusta me gusta,
16,me gusta la chocha de,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta la chocha de puerto rico,
16,me gusta me gusta me gusta,
16,puerto rico eta bien cabron eta bien cabron,
16,puerto rico eta bien cabron eta bien cabron,
16,puerto rico eta bien cabron eta bien cabron,
16,puerto rico eta bien cabron,
16, esto es una cosa ma o meno informal,
16,yo no me quiero ir de aqui,
16,no me quiero ir de aqui,
16,que se vayan ellos,
16,que se vayan ellos,
16,que se vayan ellos,
16,que se vayan ellos,
16,lo que me pertenece a mi,
16,se lo quedan ellos,
16,que se vayan ellos,
16,esta es mi playa este es mi sol,
16,esta es mi tierra esta soy yo,
16,esta es mi playa este es mi sol,
16,esta es mi tierra esta soy yo,
17,aun quedan dos botellas de vino de vino,
17,por si se juntan nuestro camino camino,
17,y no hay que encontrar el atardecer,
17,hay mucho de mi que te falto conocer,
17,si la vida me da de nuevo el placer,
17,voy a volverte a besar como aquella ve que el sol se escondio,
17,mientras la noche llegaba,
17,no se que sucedio pero me perdi en tu mirada,
17,eh eh eh eh,
17,oh oh mami dime por que te fuiste,
17,ey ey oh oh mami dime que tu me hiciste,
17,que pasa el tiempo y no te olvido,
17,buscame ya etoy vestido,
17,hoy si o si yo me quedo en un cuarto que no e mio,
17,dejame acariciarte hasta quedarno dormido,
17,yo haciendote cosa nueva y tu improvisando gemido,
17,eh eh eh eh,
17,tu a mi me gusta mas que el dinero eh eh eh,
17,quiero que te venga tu primero,
17,a vece me pregunto que sera de tu vida,
17,ojala un dia de esto me escriba,
17,hey you know im thinking bout you,
17,please stay cause ive been thinking bout you,
17,vamo suavecito me besa tan bien,
17,empieza en mi ombligo termina en mis pies,
17,baby no te olvido,
17,yo te digo no te fallare,
17,no se que te hizo,
17,pero yo nunca te dejare,
17,y no hay que encontrar el atardecer,
17,hay mucho de mi que te falto conocer,
17,si la vida me da de nuevo el placer,
17,voy a volverte a besar como aquella ve que el sol se escondio,
17,mientras la noche llegaba,
17,no se que sucedio pero me perdi en tu mirada mirada,
18,ante que este phillie apague yo te voy olvidar ah,
18,yo te voy a olvidar ah,
18,ante que este phillie apague yo te voy olvidar ah,
18,yo te voy a olvidar yal,
18,me paso fumando bajo las palmera,
18,a ver si me cae un coco en la cabeza y me borra mi vida entera,
18,veo parejitas dandose beso y me da de entera,
18,voa tirarle el radio por mar si sale sin bandera porque,
18,no puedo escuchar cancione dе romance dududu,
18,me canse a de quе pensar en ti no me canse,
18,el ultimo petalo me dijo que aun hay chance,
18,no se si e verdad pero si va a volver avance,
18,por favor,
18,aunque sea un mercante que salga el sol,
18,que en la manana coja alergia buscando tu olor,
18,treinta trofeo y aun me siento perdedor perdedor,
18,buscame el encendedor ey,
18,que si no te olvido me voa mudar pa chile,
18,pa argentina o pal salvador,
18,pero demen el light del dia por favor por favor,
18,y ante que este phillie apague yo te voy olvidar ah,
18,ey yo te voy a olvidar ah,
18,ante que este phillie apague yo te voy olvidar ah,
18,yo te voy a olvidar yal,
18,ey ey ey,https://twitter.com/_hamilton27/status/1523030316041965569
18,me estoy ahogando y a las olas le pedi socorro,
18,escribo tu nombre en la arena a ver asi lo borro,
18,pero tu labio y tu ojo los tengo de gorro,
18,no sale de mi cabeza dududu,
18,otro phillie y otra cerveza,
18,ya tu recuerdo me pesa,
18,te difrazaste de brujeria ere ,
18,pero soy un pendejo y todavia me interesa,
18,ey ey saber de tu paradero,
18,y preguntarte si fui de ladero,
18,o si esta vola como avion y yo fui pasajero,
18,que cojones todavia yo te quiero,
18,jeh jeh,
18,los muchachos dicen que yo estoy charriando,
18,jeh jeh,
18,ey pero en bajita seguimo quemando rra,
18,y ante que este phillie apague yo te voy olvidar ah,
18,ey yo te voy a olvidar ah,
18,ante que este phillie apague yo te voy olvidar ah,
18,yo te voy a olvidar yal,
18,y ante que este phillie apague yo te voy olvidar ah,
18,ey yo te voy a olvidar ah,
18,y ante que este phillie apague yo te voy olvidar ah,
18,ey yo te voy a olvidar yal,
19,4 de la manana y andrea saliendo de la perla,
19,mucho la critican sin conocerla,
19,calle como un civic inteligente como un tesla,
19,sonando con alguien que pueda comprenderla,
19,y no quiera cambiarla solo quererla ey solo quererla,
19,de la iupi pa la inter de la inter pa sagrado,
19,equivocandose de amore en lo que llega el indicado,
19,quiere quedarse en pr no irse pa ningun estado,
19,pero todo se ha complicado,
19,como si ser mujer fuera un pecado,
19,la demonia ha despertado ey,
19,una guerrera una  temperamental ,
19,a la buena beso y abrazo,
19,a la mala botellazo sin soltar el vaso,
19,le gustaba el basquet leer tu y hacerse lazo,
19,pero de esa nina solo quedan pedazos,
19,se ha buscado un par de caso,
19,por no aguantarle chiste a ningun payaso ey,
19,mirala como camina,
19,lo que le falta e la tarima,
19,cansada de esperar propina y de lo que su familia opina,
19,pal colmo ahora el gobierno la llama asesina,
19,una diva campesina,
19,chico quedate en tu esquina ey,
19,y no pida rosa si no aguanta espina,
19,no quiero que nadie me diga lo que yo tengo que hacer,
19,si con el no hablare conmigo veran no van a joder,
19,que digan lo que sea,
19,yo subo y bajo como la marea,
19,se tratan de montar y tambalean,
19,quiero alguien que se atreva que se atreva,
19,y me entienda a mi,
19,una loca que no quiere un loco,
19,quiere vino tinto y sushi de yoko,
19,dia de playita helado de coco,
19,se merece tanto y recibe tan poco,
19,la mai reza por un doctor ingeniero,
19,y ella con bichote y rapero,
19,mi prima dice que e un cuervo,
19,y lo que nadie sabe e que a su corazon le hace falta un suero eah,
19,chinga cabron se comenta,
19,y aunque la ven jangueando toda la semana,
19,no se ve contenta no,
19,lo malo siempre se sabe y lo bueno nunca se cuenta,
19, pa la renta llorando ma de la cuenta,
19,no hay mujer sin herida ni hombre que no mienta,
19,ey ella no quiere una flor solo quiere que no la marchiten,
19,que cuando compre pan no le piten,
19,que no le pregunten que hizo ayer,
19,y un futuro lindo le inviten,
19,que le den respeto y nunca se lo quiten,
19,que le den respeto y nunca se lo qui,
19,que que le den respeto y nunca se lo quiten,
19,no nunca se lo quiten,
19,porque ella es jefa patrona,
19,y aunque casi casi por dentro se desmorona,
19,se acicala y se ve cabrona,
19,se acicala y se ve cabrona,
19,la vida va como verstappen en el formula 1,
19,y buddy baker en daytona ey,
19,andrea hace  que se mamen un bicho la ,
19,no quiero que nadie me diga lo que yo tengo que hacer,
19,si con el no hablare conmigo veran no van a joder,
19,que digan lo que sea,
19,yo subo y bajo como la marea,
19,se tratan de montar y tambalean,
19,quiero alguien que se atreva que se atreva,
19,y me entienda a mi,
19, yo lo encuentro funny funny,
19,sigo mi sueno y buscando ese money,
19,que no hay money que no hay money,
19,que yo sigo buscando ese honey ese honey,
19,a bailar a bailar,
19,que digan lo que sea,
20,ey ey,
20,el sol salio a janguear con las nube y me regalaron un dia cabron,
20,como cuando me quedaba en boqueron o en manati,
20,lo mejor nunca se sube a menos que en la radio salga esta cancion,
20,hoy voa darle paz a mi corazon por eso me perdi,
20,me fui de vacacione con muchas cerveza y cancione,
20,un shot por las buenas amistade y por las bendicione,
20,y si el dia se pone feo tu me lo haces bonito,
20,ya no pido mas deseo tengo todo lo que necesito,
20,ey ey,
20,mi shorty con las veinte que quieren saberlo to,
20,si pongo el location ya no e un secret spot,
20,hoy voa pasarla bien y no pensar en na,
20,y no pensar en na y no pensar en na,
20,porque a vece pienso tanto,
20,que me olvido de dar gracias cuando me levanto,
20,a veces pienso tanto que me olvido de pensar en mi,
20,que me olvido hasta de dormir ey,
20,asi que no se asusten si desaparezco,
20,un rato bien lejo yo me lo merezco,
20,no me hablen del trabajo no me hablen de escuela,
20,que yo si voy al ancla y abri las vela,
20,puedo ver el paraiso llegando a isabela,
20,un mango de mayague despue pa la palguera,
20,puerto rico se ve lindo hasta en google maps,
20,y hoy le quiero dar la vuelta con sensei congrats,
20,lo que traigo es vibra linda no quiero frontear,
20,pa la baby yo despues saco un disco de trap,
20,no me busque que no me va a encontrar,
20,no me va a encontrar no no,
20,me fui de vacacione con muchas cerveza y cancione,
20,un shot por las buenas amistade y por las bendicione oh,
20,y si el dia se pone feo tu me lo haces bonito,
20,ya no pido mas deseo tengo todo lo que necesito,
20,ey ya no pido mas deseo tengo todo lo que necesito,
21,no se que paso,
21,otro amor que de repente fracaso,
21,en mi cuarto esta lloviendo y afuera esta el sol,
21,ey ey dime que paso,
21,si fui quien fallo,
21,sorry por ser yo ey,
21,y no ser el hombre que te merecias,
21,yo quiza madure pero en otra vida,
21,nadie estaba listo pa una despedida,
21,pa una despedida,
21,y ahora toca un verano sin ti,
21,la toy pasando bien no te voy a mentir,
21,pero a vece tu nombre no me deja dormir,
21,pensando dе todo lo plane que hicimo,
21,pero asi fuе el destino ey,
21,tu sabe como soy bebe yo casi no jangueo,
21,y ahora salgo to los dia,
21,aunque sea de lejito con la hookah y el perreo,
21,manana voy a terapia hoy voy pal teteo,
21,otro mensaje que escribo y no envio,
21,pero por si acaso lo guardo en mis nota,
21,alejandro sanz con el corazon partio,
21,y yo con el alma rota,
21,dando consejo de amor que ya he dado,
21,pero parece que en mi no funcionan,
21,tal ve alguien ya te ha enamorado,
21,me duele no ser esa persona,
21,ya no son mis chiste los que te dan gracia,
21,ya no soy la razon de tu sonrisa,
21,ya no hay mas reguero dentro e la casa,
21,ni atardecere en ibiza,
21,a donde habra ido aquella mirada,
21,que sin palabra todo me decia,
21,te juro que yo no me imaginaba lo que se sentia ni como seria,
21,un verano sin ti,
22,baby vamo a hacerlo bajo las estrella,
22,y que la luna nos grabe,
22,manana donde estaran no se sabe,
22,ojala y el verano nunca se acabe nunca se acabe,
22,baby vamo a hacerlo bajo las estrella,
22,y que la luna nos grabe,
22,manana donde estaran no se sabe,
22,ojala y el verano nunca se acabe nunca se acabe eheh eheh,
22,sexo playa lo que yo quiero contigo donde diga yo te sigo,
22,a dios yo le pedi un desеo pero no me lo ha cumplido,
22,tu instagram yo lo estoqueo yo siempre lo investigo,
22,pa ver si sigues soltera o si volviste,
22,pa ver si estas en pr o si te fuiste,
22,yo hago lo que sea pa que no estes triste,
22,mi mente e una bellaca siempre te desviste,
22,y dime que va a pasar,
22,dime ya tu ere una player te gusta jugar,
22,pide lo que sea y se te va a dar si si se te va a dar,
22,yo siempre tengo un yomon pa mi yal un perreo en el billar,
22,la noche no quiere invitar a los do,
22,baby vamo a hacerlo bajo las estrella,
22,y que la luna nos grabe,
22,manana donde estaran no se sabe,
22,ojala y el verano nunca se acabe no se acabe eheh eheh,
23,se acosto temprano manana hay que estudiar eh,
23,pero llamo la amiga diciendo pa janguear eh,
23,tiene un culito ahi que lo acabo de testear eh,
23,pero en bajita ella no es de frontear,
23,ella es callaita,
23,pero pal sexo es atrevida yo se,
23,marihuana y bebida,
23,gozandose la vida como es,
23,ella es callaita,
23,pero pal sexo es atrevida yo se,
23,marihuana y bebida,
23,gozandose la vida como es,
23,ella no era asi ella no era asi,
23,no se quien la dano,
23,ella no era asi ella no era asi,
23,no se quien la dano pero,
23,ahora enrola,
23,y lo prende,
23,es panita,
23,del que vende ey,
23,nena mala de repente,
23,no se si me miente pero,
23,se que tiene mas de veinte,
23,los shots de tequila ni los siente,
23,ahora ve la vida diferente,
23,buena pero le gusta un delincuente,
23,la baby llega y se siente la presion,
23,ella ni trata y llama la atencion ey,
23,el perreo es su profesion,
23,siempre puesta pa la mision,
23,la baby llega y se siente la presion,
23,ella ni trata y llama la atencion ey,
23,el perreo es su profesion,
23,siempre puesta pa la mision,
23,ella es callaita,
23,pero pal sexo es atrevida yo se,
23,marihuana y bebida,
23,gozandose la vida como es,
23,ella es callaita,
23,pero pal sexo es atrevida yo se,
23,marihuana y bebida,
23,gozandose la vida como es,
23,se dejo ese poco y tiene vida nueva,
23,anda con una amiga que es como su jeva,
23,que les trajo cinco doce pa que se las beba,
23,ella es callaita no es que no se atreva,
23,si hay sol hay playa,
23,si hay playa hay alcohol,
23,si hay alcohol hay sexo,
23,si es contigo mejor,
23,si hay sol hay playa,
23,si hay playa hay alcohol,
23,si hay alcohol hay sexo,
23,si es contigo mejor,
23,quitate la ropa que hace calor,
23,dias de playa noches de terror,
23,en la gaveta dejo el temor,
23,pa las envidiosas paz y amor,
23,yeah yeah yeah yeah yeah,
23,tainy tainy ey,
23,bad bunny baby bebe,
23,ella es callaita,
23,pero pal sexo es atrevida yo se,
23,marihuana y bebida,
23,gozandose la vida como es,
23,ella es callaita,
23,pero pal sexo es atrevida yo se,
23,marihuana y bebida,
23,gozandose la vida como es,
23,ella no era asi ella no era asi,
23,no se quien la dano,
23,ella no era asi ella no era asi,
23,no se quien la dano pero,
23,alocate y hazte mia,
23,que la noche lo pidio el destino lo decidio,
23,ya se que sentias lo mismo que yo y todavia,
23,nos quedan un ratito pa formar el escandalo,
23,a menos que no te decidas,
